battAlias;country;continent;climate;iso_a3;model_series;var;val;descr;cnt_vhcl
Batt_12;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_5;4.5;Beschreibung_5;16
Batt_12;Greece;Europe;normal;GRC;all;variable_5;5.3;Beschreibung_5;11
Batt_13;Japan;Asia;normal;JPN;all;variable_5;0.2;Beschreibung_5;302
Batt_13;Australia;Oceania;hotland;AUS;all;variable_5;0.2;Beschreibung_5;566
Batt_13;Singapore;;;;all;variable_5;0.2;Beschreibung_5;157
Batt_13;Bulgaria;Europe;normal;BGR;all;variable_5;0.1;Beschreibung_5;29
Batt_14;Ireland;Europe;normal;IRL;all;variable_5;0.1;Beschreibung_5;207
Batt_14;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_5;0.1;Beschreibung_5;1408
Batt_14;Thailand;Asia;hotland;THA;all;variable_5;0.1;Beschreibung_5;358
Batt_14;Italy;Europe;normal;ITA;all;variable_5;0.1;Beschreibung_5;3808
Batt_6;Portugal;Europe;normal;PRT;all;variable_5;0.1;Beschreibung_5;1075
Batt_6;France;Europe;normal;FRA;all;variable_5;0.1;Beschreibung_5;1635
Batt_6;New Zealand;Oceania;normal;NZL;all;variable_5;0.2;Beschreibung_5;261
Batt_6;Thailand;Asia;hotland;THA;all;variable_5;0.1;Beschreibung_5;100
Batt_6;Australia;Oceania;hotland;AUS;all;variable_5;0.2;Beschreibung_5;1737
Batt_6;Hong Kong;;;;all;variable_5;0.1;Beschreibung_5;2891
Batt_6;Singapore;;;;all;variable_5;0.2;Beschreibung_5;169
Batt_6;Japan;Asia;normal;JPN;all;variable_5;0.2;Beschreibung_5;2387
Batt_8;Taiwan, province of China;Asia;normal;TWN;all;variable_5;0.2;Beschreibung_5;14
Batt_8;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_5;0.1;Beschreibung_5;81
Batt_8;Korea (South);Asia;normal;KOR;all;variable_5;0.2;Beschreibung_5;98
Batt_8;Japan;Asia;normal;JPN;all;variable_5;0.3;Beschreibung_5;56
Batt_9;Norway;Europe;coldland;NOR;all;variable_5;0.1;Beschreibung_5;89
Batt_9;Taiwan, province of China;Asia;normal;TWN;all;variable_5;0.2;Beschreibung_5;37
Batt_9;Australia;Oceania;hotland;AUS;all;variable_5;0.2;Beschreibung_5;33
Batt_13;Estonia;Europe;normal;EST;all;variable_5;0.1;Beschreibung_5;27
Batt_13;Malaysia;Asia;hotland;MYS;all;variable_5;0.1;Beschreibung_5;523
Batt_9;Canada;North America;coldland;CAN;all;variable_5;0.2;Beschreibung_5;37
Batt_5;Italy;Europe;normal;ITA;all;variable_5;0.1;Beschreibung_5;392
Batt_5;Mexico;North America;hotland;MEX;all;variable_5;0.2;Beschreibung_5;106
Batt_5;Norway;Europe;coldland;NOR;all;variable_5;0.1;Beschreibung_5;7056
Batt_5;Hungary;Europe;normal;HUN;all;variable_5;0.2;Beschreibung_5;125
Batt_5;Hong Kong;;;;all;variable_5;0.1;Beschreibung_5;94
Batt_5;Taiwan, province of China;Asia;normal;TWN;all;variable_5;0.1;Beschreibung_5;120
Batt_5;Slovenia;Europe;normal;SVN;all;variable_5;0.4;Beschreibung_5;27
Batt_5;Netherlands;Europe;normal;NLD;all;variable_5;0.1;Beschreibung_5;831
Batt_5;Ireland;Europe;normal;IRL;all;variable_5;0.1;Beschreibung_5;45
Batt_5;Belgium;Europe;normal;BEL;all;variable_5;0.1;Beschreibung_5;1618
Batt_5;Dubai (UAE);Asia;hotland;ARE;all;variable_5;0.1;Beschreibung_5;43
Batt_5;Germany;Europe;normal;DEU;all;variable_5;0.1;Beschreibung_5;5821
Batt_5;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_5;0.1;Beschreibung_5;60
Batt_5;Lithuania;Europe;normal;LTU;all;variable_5;0.2;Beschreibung_5;19
Batt_5;Portugal;Europe;normal;PRT;all;variable_5;0.1;Beschreibung_5;317
Batt_5;France;Europe;normal;FRA;all;variable_5;0.1;Beschreibung_5;469
Batt_5;India;Asia;hotland;IND;all;variable_5;0.3;Beschreibung_5;55
Batt_5;Denmark;Europe;coldland;DNK;all;variable_5;0.1;Beschreibung_5;557
Batt_5;Sweden;Europe;coldland;SWE;all;variable_5;0.1;Beschreibung_5;898
Batt_5;Bulgaria;Europe;normal;BGR;all;variable_5;0.2;Beschreibung_5;22
Batt_5;Poland;Europe;normal;POL;all;variable_5;0.1;Beschreibung_5;269
Batt_5;Australia;Oceania;hotland;AUS;all;variable_5;0.2;Beschreibung_5;627
Batt_5;Switzerland;Europe;normal;CHE;all;variable_5;0.1;Beschreibung_5;760
Batt_5;Estonia;Europe;normal;EST;all;variable_5;0.1;Beschreibung_5;15
Batt_5;Finland;Europe;coldland;FIN;all;variable_5;0.1;Beschreibung_5;256
Batt_5;Singapore;;;;all;variable_5;0.2;Beschreibung_5;77
Batt_5;Czech Republic;Europe;normal;CZE;all;variable_5;0.1;Beschreibung_5;83
Batt_5;Spain;Europe;normal;ESP;all;variable_5;0.1;Beschreibung_5;239
Batt_5;Austria;Europe;normal;AUT;all;variable_5;0.1;Beschreibung_5;664
Batt_5;Korea (South);Asia;normal;KOR;all;variable_5;0.1;Beschreibung_5;672
Batt_5;Japan;Asia;normal;JPN;all;variable_5;0.2;Beschreibung_5;546
Batt_5;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_5;0.1;Beschreibung_5;9720
Batt_5;New Zealand;Oceania;normal;NZL;all;variable_5;0.2;Beschreibung_5;167
Batt_5;Greece;Europe;normal;GRC;all;variable_5;0.2;Beschreibung_5;42
Batt_5;Romania;Europe;normal;ROU;all;variable_5;0.2;Beschreibung_5;87
Batt_16;Ireland;Europe;normal;IRL;all;variable_5;0.2;Beschreibung_5;25
Batt_16;Switzerland;Europe;normal;CHE;all;variable_5;0.1;Beschreibung_5;47
Batt_16;Finland;Europe;coldland;FIN;all;variable_5;0.1;Beschreibung_5;38
Batt_16;Portugal;Europe;normal;PRT;all;variable_5;0.1;Beschreibung_5;58
Batt_16;Poland;Europe;normal;POL;all;variable_5;0.1;Beschreibung_5;58
Batt_16;Hungary;Europe;normal;HUN;all;variable_5;0.1;Beschreibung_5;33
Batt_16;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_5;0.1;Beschreibung_5;12
Batt_16;Austria;Europe;normal;AUT;all;variable_5;0.2;Beschreibung_5;26
Batt_16;Italy;Europe;normal;ITA;all;variable_5;0.1;Beschreibung_5;232
Batt_16;France;Europe;normal;FRA;all;variable_5;0.1;Beschreibung_5;467
Batt_16;Spain;Europe;normal;ESP;all;variable_5;0.1;Beschreibung_5;123
Batt_16;Romania;Europe;normal;ROU;all;variable_5;0.1;Beschreibung_5;104
Batt_16;Croatia;Europe;normal;HRV;all;variable_5;0.1;Beschreibung_5;22
Batt_16;Czech Republic;Europe;normal;CZE;all;variable_5;0.1;Beschreibung_5;34
Batt_16;Netherlands;Europe;normal;NLD;all;variable_5;0.1;Beschreibung_5;58
Batt_18;China;Asia;normal;CHN;all;variable_5;0.2;Beschreibung_5;2293
Batt_1;Germany;Europe;normal;DEU;all;variable_5;0.1;Beschreibung_5;82
Batt_1;China;Asia;normal;CHN;all;variable_5;0.3;Beschreibung_5;11
Batt_1;USA;North America;normal;USA;all;variable_5;0.2;Beschreibung_5;76
Batt_17;Singapore;;;;all;variable_5;0.2;Beschreibung_5;32
Batt_1;Japan;Asia;normal;JPN;all;variable_5;0.3;Beschreibung_5;37
Batt_17;Ireland;Europe;normal;IRL;all;variable_5;0.1;Beschreibung_5;21
Batt_17;China;Asia;normal;CHN;all;variable_5;0.2;Beschreibung_5;12
Batt_17;Portugal;Europe;normal;PRT;all;variable_5;0.1;Beschreibung_5;28
Batt_13;China;Asia;normal;CHN;all;variable_5;0.5;Beschreibung_5;129
Batt_8;Australia;Oceania;hotland;AUS;all;variable_5;0.2;Beschreibung_5;12
Batt_17;Thailand;Asia;hotland;THA;all;variable_5;0.2;Beschreibung_5;240
Batt_16;Korea (South);Asia;normal;KOR;all;variable_5;0.2;Beschreibung_5;88
Batt_17;Denmark;Europe;coldland;DNK;all;variable_5;0.1;Beschreibung_5;28
Batt_17;Spain;Europe;normal;ESP;all;variable_5;0.1;Beschreibung_5;23
Batt_17;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_5;0.1;Beschreibung_5;179
Batt_16;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_5;0.2;Beschreibung_5;44
Batt_17;Malaysia;Asia;hotland;MYS;all;variable_5;0.2;Beschreibung_5;416
Batt_6;Malaysia;Asia;hotland;MYS;all;variable_5;0.2;Beschreibung_5;277
Batt_16;Puerto Rico;North America;normal;PRI;all;variable_5;0.1;Beschreibung_5;229
Batt_16;USA;North America;normal;USA;all;variable_5;0.1;Beschreibung_5;1478
Batt_6;Dubai (UAE);Asia;hotland;ARE;all;variable_5;0.1;Beschreibung_5;35
Batt_16;Canada;North America;coldland;CAN;all;variable_5;0.2;Beschreibung_5;100
Batt_6;South Africa;Africa;hotland;ZAF;all;variable_5;0.2;Beschreibung_5;46
Batt_16;China;Asia;normal;CHN;all;variable_5;0.2;Beschreibung_5;360
Batt_6;Abu Dhabi (UAE);Asia;normal;ARE;all;variable_5;0.1;Beschreibung_5;35
Batt_13;Dubai (UAE);Asia;hotland;ARE;all;variable_5;0.2;Beschreibung_5;11
Batt_17;Japan;Asia;normal;JPN;all;variable_5;0.3;Beschreibung_5;23
Batt_17;Korea (South);Asia;normal;KOR;all;variable_5;0.1;Beschreibung_5;91
Batt_17;USA;North America;normal;USA;all;variable_5;0.1;Beschreibung_5;172
Batt_2;Greece;Europe;normal;GRC;243;variable_9;68.2;Beschreibung_9;333
Batt_2;Puerto Rico;North America;normal;PRI;243;variable_9;71;Beschreibung_9;1570
Batt_2;Netherlands;Europe;normal;NLD;243;variable_9;62.6;Beschreibung_9;2563
Batt_2;Denmark;Europe;coldland;DNK;243;variable_9;67.3;Beschreibung_9;1989
Batt_2;Italy;Europe;normal;ITA;243;variable_9;68.4;Beschreibung_9;2144
Batt_2;France;Europe;normal;FRA;243;variable_9;68;Beschreibung_9;3037
Batt_2;Germany;Europe;normal;DEU;243;variable_9;67.8;Beschreibung_9;15461
Batt_2;Austria;Europe;normal;AUT;243;variable_9;68.9;Beschreibung_9;799
Batt_2;Canada;North America;coldland;CAN;243;variable_9;81.4;Beschreibung_9;360
Batt_2;Spain;Europe;normal;ESP;243;variable_9;65.2;Beschreibung_9;2166
Batt_2;Sweden;Europe;coldland;SWE;243;variable_9;70.9;Beschreibung_9;2090
Batt_2;Bulgaria;Europe;normal;BGR;243;variable_9;74.3;Beschreibung_9;35
Batt_2;Belgium;Europe;normal;BEL;243;variable_9;64.6;Beschreibung_9;4565
Batt_2;China;Asia;normal;CHN;243;variable_9;66;Beschreibung_9;13832
Batt_2;Finland;Europe;coldland;FIN;243;variable_9;75.1;Beschreibung_9;755
Batt_2;Slovenia;Europe;normal;SVN;243;variable_9;64.1;Beschreibung_9;43
Batt_2;Switzerland;Europe;normal;CHE;243;variable_9;68;Beschreibung_9;1850
Batt_2;Croatia;Europe;normal;HRV;243;variable_9;69.2;Beschreibung_9;37
Batt_2;USA;North America;normal;USA;243;variable_9;73.2;Beschreibung_9;4845
Batt_2;Cyprus (South);Asia;normal;CYP;243;variable_9;62.4;Beschreibung_9;19
Batt_2;China;Asia;normal;CHN;295;variable_9;75.2;Beschreibung_9;514
Batt_2;Sweden;Europe;coldland;SWE;295;variable_9;76.8;Beschreibung_9;134
Batt_2;Hong Kong;;;;295;variable_9;67.2;Beschreibung_9;17
Batt_2;Japan;Asia;normal;JPN;295;variable_9;86.2;Beschreibung_9;108
Batt_2;Switzerland;Europe;normal;CHE;295;variable_9;75.4;Beschreibung_9;38
Batt_2;Ireland;Europe;normal;IRL;295;variable_9;76.2;Beschreibung_9;18
Batt_2;Puerto Rico;North America;normal;PRI;295;variable_9;79;Beschreibung_9;22
Batt_2;Korea (South);Asia;normal;KOR;295;variable_9;85.2;Beschreibung_9;135
Batt_2;Spain;Europe;normal;ESP;295;variable_9;79.9;Beschreibung_9;58
Batt_2;Italy;Europe;normal;ITA;295;variable_9;84.8;Beschreibung_9;30
Batt_2;Finland;Europe;coldland;FIN;295;variable_9;75.1;Beschreibung_9;32
Batt_2;Austria;Europe;normal;AUT;295;variable_9;84;Beschreibung_9;36
Batt_2;Singapore;;;;295;variable_9;79.8;Beschreibung_9;11
Batt_2;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;295;variable_9;72.7;Beschreibung_9;101
Batt_2;France;Europe;normal;FRA;295;variable_9;89.6;Beschreibung_9;54
Batt_2;USA;North America;normal;USA;295;variable_9;85.9;Beschreibung_9;216
Batt_2;Denmark;Europe;coldland;DNK;295;variable_9;70.4;Beschreibung_9;87
Batt_2;Netherlands;Europe;normal;NLD;295;variable_9;68.6;Beschreibung_9;89
Batt_2;Dubai (UAE);Asia;hotland;ARE;295;variable_9;70.7;Beschreibung_9;23
Batt_2;Poland;Europe;normal;POL;295;variable_9;96;Beschreibung_9;20
Batt_2;Germany;Europe;normal;DEU;295;variable_9;82.9;Beschreibung_9;536
Batt_2;Belgium;Europe;normal;BEL;295;variable_9;73.8;Beschreibung_9;131
Batt_2;Portugal;Europe;normal;PRT;295;variable_9;72.5;Beschreibung_9;36
Batt_2;Poland;Europe;normal;POL;243;variable_9;75.1;Beschreibung_9;537
Batt_2;Taiwan, province of China;Asia;normal;TWN;243;variable_9;67;Beschreibung_9;766
Batt_2;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;243;variable_9;71.5;Beschreibung_9;11056
Batt_2;Lithuania;Europe;normal;LTU;243;variable_9;70.4;Beschreibung_9;44
Batt_2;Slovakia (Slovak Republic);Europe;normal;SVK;243;variable_9;68.5;Beschreibung_9;118
Batt_2;Romania;Europe;normal;ROU;243;variable_9;81.2;Beschreibung_9;324
Batt_2;Ireland;Europe;normal;IRL;243;variable_9;68.9;Beschreibung_9;320
Batt_2;Norway;Europe;coldland;NOR;243;variable_9;71.7;Beschreibung_9;3855
Batt_2;Hungary;Europe;normal;HUN;243;variable_9;69.7;Beschreibung_9;222
Batt_2;India;Asia;hotland;IND;243;variable_9;81.7;Beschreibung_9;225
Batt_2;Czech Republic;Europe;normal;CZE;243;variable_9;70.8;Beschreibung_9;184
Batt_2;Mexico;North America;hotland;MEX;243;variable_9;84.6;Beschreibung_9;264
Batt_2;Korea (South);Asia;normal;KOR;243;variable_9;70.2;Beschreibung_9;3889
Batt_2;Estonia;Europe;normal;EST;243;variable_9;69.6;Beschreibung_9;26
Batt_2;Malta;;;;243;variable_9;70.5;Beschreibung_9;18
Batt_2;Portugal;Europe;normal;PRT;243;variable_9;65.5;Beschreibung_9;1225
Batt_2;Australia;Oceania;hotland;AUS;243;variable_9;64.2;Beschreibung_9;1737
Batt_2;Singapore;;;;243;variable_9;67.9;Beschreibung_9;169
Batt_2;Japan;Asia;normal;JPN;243;variable_9;77.2;Beschreibung_9;2387
Batt_2;Hong Kong;;;;243;variable_9;68.9;Beschreibung_9;2891
Batt_2;New Zealand;Oceania;normal;NZL;243;variable_9;62.9;Beschreibung_9;261
Batt_2;Thailand;Asia;hotland;THA;243;variable_9;61;Beschreibung_9;100
Batt_2;Korea (South);Asia;normal;KOR;294;variable_9;88.6;Beschreibung_9;14
Batt_2;Netherlands;Europe;normal;NLD;294;variable_9;78.2;Beschreibung_9;17
Batt_2;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;294;variable_9;82.6;Beschreibung_9;14
Batt_2;Belgium;Europe;normal;BEL;294;variable_9;84.7;Beschreibung_9;25
Batt_2;Germany;Europe;normal;DEU;294;variable_9;87.9;Beschreibung_9;118
Batt_2;Sweden;Europe;coldland;SWE;294;variable_9;85.4;Beschreibung_9;77
Batt_2;Norway;Europe;coldland;NOR;295;variable_9;86.3;Beschreibung_9;61
Batt_2;USA;North America;normal;USA;294;variable_9;82.3;Beschreibung_9;171
Batt_2;Taiwan, province of China;Asia;normal;TWN;295;variable_9;63.6;Beschreibung_9;20
Batt_2;Spain;Europe;normal;ESP;294;variable_9;75.2;Beschreibung_9;11
Batt_2;Canada;North America;coldland;CAN;294;variable_9;94.5;Beschreibung_9;26
Batt_2;Puerto Rico;North America;normal;PRI;294;variable_9;77.4;Beschreibung_9;164
Batt_2;France;Europe;normal;FRA;294;variable_9;87.2;Beschreibung_9;17
Batt_2;Norway;Europe;coldland;NOR;294;variable_9;86.4;Beschreibung_9;33
Batt_2;Poland;Europe;normal;POL;294;variable_9;101.7;Beschreibung_9;14
Batt_2;Australia;Oceania;hotland;AUS;295;variable_9;81.2;Beschreibung_9;29
Batt_2;Canada;North America;coldland;CAN;297;variable_9;101.8;Beschreibung_9;19
Batt_2;China;Asia;normal;CHN;297;variable_9;85.4;Beschreibung_9;197
Batt_2;Portugal;Europe;normal;PRT;297;variable_9;77.8;Beschreibung_9;14
Batt_2;Finland;Europe;coldland;FIN;297;variable_9;82.4;Beschreibung_9;15
Batt_2;Belgium;Europe;normal;BEL;297;variable_9;81.6;Beschreibung_9;38
Batt_2;Dubai (UAE);Asia;hotland;ARE;297;variable_9;95.4;Beschreibung_9;19
Batt_2;Switzerland;Europe;normal;CHE;297;variable_9;87.6;Beschreibung_9;32
Batt_2;Spain;Europe;normal;ESP;297;variable_9;81.2;Beschreibung_9;20
Batt_2;Puerto Rico;North America;normal;PRI;297;variable_9;93.3;Beschreibung_9;13
Batt_2;USA;North America;normal;USA;297;variable_9;85.9;Beschreibung_9;668
Batt_2;Poland;Europe;normal;POL;297;variable_9;103.9;Beschreibung_9;14
Batt_2;France;Europe;normal;FRA;297;variable_9;96;Beschreibung_9;25
Batt_2;Sweden;Europe;coldland;SWE;297;variable_9;77.5;Beschreibung_9;26
Batt_2;Germany;Europe;normal;DEU;297;variable_9;91.5;Beschreibung_9;248
Batt_2;Denmark;Europe;coldland;DNK;297;variable_9;80.1;Beschreibung_9;23
Batt_2;Norway;Europe;coldland;NOR;297;variable_9;93.9;Beschreibung_9;30
Batt_2;Hungary;Europe;normal;HUN;297;variable_9;86.1;Beschreibung_9;14
Batt_2;Netherlands;Europe;normal;NLD;297;variable_9;81.9;Beschreibung_9;37
Batt_2;China;Asia;normal;CHN;293;variable_9;77.5;Beschreibung_9;7310
Batt_2;China;Asia;normal;CHN;294;variable_9;78.4;Beschreibung_9;44
Batt_2;Taiwan, province of China;Asia;normal;TWN;294;variable_9;73.3;Beschreibung_9;17
Batt_2;Finland;Europe;coldland;FIN;293;variable_9;77;Beschreibung_9;256
Batt_2;Norway;Europe;coldland;NOR;293;variable_9;79.6;Beschreibung_9;7056
Batt_2;Dubai (UAE);Asia;hotland;ARE;293;variable_9;86.8;Beschreibung_9;43
Batt_2;Hungary;Europe;normal;HUN;293;variable_9;87.7;Beschreibung_9;125
Batt_2;Switzerland;Europe;normal;CHE;293;variable_9;78.5;Beschreibung_9;760
Batt_2;India;Asia;hotland;IND;293;variable_9;92.7;Beschreibung_9;55
Batt_2;Romania;Europe;normal;ROU;293;variable_9;97.4;Beschreibung_9;87
Batt_2;Greece;Europe;normal;GRC;293;variable_9;86.3;Beschreibung_9;42
Batt_2;Netherlands;Europe;normal;NLD;293;variable_9;77.4;Beschreibung_9;831
Batt_2;Lithuania;Europe;normal;LTU;293;variable_9;82.2;Beschreibung_9;19
Batt_2;Belgium;Europe;normal;BEL;293;variable_9;77;Beschreibung_9;1618
Batt_2;France;Europe;normal;FRA;293;variable_9;86.8;Beschreibung_9;469
Batt_2;Portugal;Europe;normal;PRT;293;variable_9;82.8;Beschreibung_9;317
Batt_2;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;293;variable_9;85;Beschreibung_9;9720
Batt_2;Slovenia;Europe;normal;SVN;293;variable_9;132.8;Beschreibung_9;27
Batt_2;Slovakia (Slovak Republic);Europe;normal;SVK;293;variable_9;85.1;Beschreibung_9;60
Batt_2;Abu Dhabi (UAE);Asia;normal;ARE;293;variable_9;79.2;Beschreibung_9;11
Batt_2;New Zealand;Oceania;normal;NZL;293;variable_9;76.9;Beschreibung_9;167
Batt_2;Japan;Asia;normal;JPN;293;variable_9;94.2;Beschreibung_9;546
Batt_2;Spain;Europe;normal;ESP;293;variable_9;81.4;Beschreibung_9;239
Batt_2;Estonia;Europe;normal;EST;293;variable_9;82.7;Beschreibung_9;15
Batt_2;Italy;Europe;normal;ITA;293;variable_9;85.1;Beschreibung_9;392
Batt_2;Hong Kong;;;;293;variable_9;84;Beschreibung_9;94
Batt_2;Malaysia;Asia;hotland;MYS;293;variable_9;96.7;Beschreibung_9;93
Batt_2;Sweden;Europe;coldland;SWE;293;variable_9;77.1;Beschreibung_9;898
Batt_2;Denmark;Europe;coldland;DNK;293;variable_9;75.4;Beschreibung_9;557
Batt_2;Czech Republic;Europe;normal;CZE;293;variable_9;83.8;Beschreibung_9;83
Batt_2;Taiwan, province of China;Asia;normal;TWN;293;variable_9;82.6;Beschreibung_9;120
Batt_2;Bulgaria;Europe;normal;BGR;293;variable_9;84.3;Beschreibung_9;22
Batt_2;Germany;Europe;normal;DEU;293;variable_9;80.9;Beschreibung_9;5821
Batt_2;Ireland;Europe;normal;IRL;293;variable_9;81.4;Beschreibung_9;45
Batt_2;Mexico;North America;hotland;MEX;293;variable_9;95.1;Beschreibung_9;106
Batt_2;Poland;Europe;normal;POL;293;variable_9;89.8;Beschreibung_9;269
Batt_2;Australia;Oceania;hotland;AUS;293;variable_9;81.1;Beschreibung_9;627
Batt_2;Austria;Europe;normal;AUT;293;variable_9;79.7;Beschreibung_9;664
Batt_2;Singapore;;;;293;variable_9;82.8;Beschreibung_9;77
Batt_2;Korea (South);Asia;normal;KOR;293;variable_9;82.9;Beschreibung_9;672
Batt_2;Korea (South);Asia;normal;KOR;297;variable_9;94.6;Beschreibung_9;99
Batt_2;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;297;variable_9;95;Beschreibung_9;75
Batt_2;Japan;Asia;normal;JPN;297;variable_9;87.6;Beschreibung_9;62
Batt_2;Taiwan, province of China;Asia;normal;TWN;297;variable_9;83.4;Beschreibung_9;17
Batt_2;Canada;North America;coldland;CAN;296;variable_9;93.7;Beschreibung_9;36
Batt_2;Norway;Europe;coldland;NOR;296;variable_9;99.7;Beschreibung_9;31
Batt_2;Puerto Rico;North America;normal;PRI;296;variable_9;87.4;Beschreibung_9;83
Batt_2;Germany;Europe;normal;DEU;296;variable_9;94;Beschreibung_9;135
Batt_2;Sweden;Europe;coldland;SWE;296;variable_9;82.2;Beschreibung_9;16
Batt_2;USA;North America;normal;USA;296;variable_9;89.7;Beschreibung_9;591
Batt_2;Portugal;Europe;normal;PRT;296;variable_9;84.4;Beschreibung_9;11
Batt_2;Switzerland;Europe;normal;CHE;296;variable_9;86.8;Beschreibung_9;16
Batt_2;Poland;Europe;normal;POL;296;variable_9;94;Beschreibung_9;12
Batt_2;Netherlands;Europe;normal;NLD;296;variable_9;93;Beschreibung_9;18
Batt_2;China;Asia;normal;CHN;296;variable_9;88.6;Beschreibung_9;44
Batt_2;Finland;Europe;coldland;FIN;296;variable_9;92.4;Beschreibung_9;13
Batt_2;Belgium;Europe;normal;BEL;296;variable_9;80;Beschreibung_9;16
Batt_2;Spain;Europe;normal;ESP;296;variable_9;82.6;Beschreibung_9;15
Batt_2;Korea (South);Asia;normal;KOR;296;variable_9;92.9;Beschreibung_9;30
Batt_2;Abu Dhabi (UAE);Asia;normal;ARE;243;variable_9;73.2;Beschreibung_9;35
Batt_2;Dubai (UAE);Asia;hotland;ARE;243;variable_9;71.6;Beschreibung_9;35
Batt_2;Malaysia;Asia;hotland;MYS;243;variable_9;73.6;Beschreibung_9;277
Batt_2;South Africa;Africa;hotland;ZAF;243;variable_9;84.4;Beschreibung_9;46
Batt_2;Canada;North America;coldland;CAN;295;variable_9;81.9;Beschreibung_9;11
Batt_2;Thailand;Asia;hotland;THA;all;variable_1;1020;Beschreibung_1;1020
Batt_2;TǬrkiye;Asia;normal;TUR;all;variable_1;9642;Beschreibung_1;9642
Batt_2;Brazil;South America;hotland;BRA;all;variable_1;436;Beschreibung_1;436
Batt_2;Portugal;Europe;normal;PRT;all;variable_1;8315;Beschreibung_1;8315
Batt_2;Belgium;Europe;normal;BEL;all;variable_1;27057;Beschreibung_1;27057
Batt_2;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_1;895;Beschreibung_1;895
Batt_2;Hong Kong;;;;all;variable_1;9533;Beschreibung_1;9533
Batt_2;Austria;Europe;normal;AUT;all;variable_1;6577;Beschreibung_1;6577
Batt_2;Ecuador;South America;normal;ECU;all;variable_1;126;Beschreibung_1;126
Batt_2;USA;North America;normal;USA;all;variable_1;75015;Beschreibung_1;75015
Batt_2;Lebanon;Asia;normal;LBN;all;variable_1;90;Beschreibung_1;90
Batt_2;Bulgaria;Europe;normal;BGR;all;variable_1;423;Beschreibung_1;423
Batt_2;Korea (South);Asia;normal;KOR;all;variable_1;20641;Beschreibung_1;20641
Batt_2;Kuwait;Asia;hotland;KWT;all;variable_1;313;Beschreibung_1;313
